COUNTY,CTYNAME,TOT_POP,WA_TOTAL,BA_TOTAL,IA_TOTAL,AA_TOTAL,NA_TOTAL,TOM_TOTAL,H_TOTAL,FIPS
261,Sumter County,57944,43.06226701642966,52.99944774264807,0.54880574347646,1.6291591881816927,0.18638685627502416,1.5739334529890932,6.506281927378159,13261
263,Talbot County,11510,43.614248479582976,52.701998262380535,0.8340573414422242,0.5907906168549087,0.05212858384013901,2.2067767158992178,3.527367506516073,13263
265,Taliaferro County,3240,41.23456790123457,53.456790123456784,0.1851851851851852,1.9135802469135803,0.0,3.2098765432098766,5.617283950617284,13265
267,Tattnall County,48550,66.98249227600412,29.235839340885683,0.6714727085478888,0.733264675592173,0.19361483007209063,2.183316168898043,11.237899073120495,13267
269,Taylor County,15566,61.89130155467043,34.81947835025054,0.35975844789926764,1.2334575356546318,0.03854554798920724,1.6574585635359116,3.7646151869459077,13269
271,Telfair County,22000,60.909090909090914,35.918181818181814,0.4727272727272728,0.8181818181818182,0.06363636363636364,1.8181818181818181,13.072727272727272,13271
273,Terrell County,17396,39.146930328811216,57.62244194067602,0.7932858128305357,0.5633478960680617,0.1609565417337319,1.7130374798804322,3.2651184180271327,13273
275,Thomas County,92108,60.240152864029184,36.148868719329485,0.699179224388761,1.0552829287358318,0.07382637773049029,1.782689885786251,4.2797585443175405,13275
277,Tift County,83416,64.13158147118058,31.696557015440685,0.6881173875515488,1.6519612544355997,0.07672388990121799,1.7550589814903614,13.68562386112976,13277
279,Toombs County,54976,68.85913853317811,26.94266589057043,1.2114377182770664,0.9640570430733411,0.17462165308498254,1.848079161816065,13.009313154831197,13279
281,Towns County,26368,96.13167475728154,1.1453276699029127,0.39441747572815533,0.9101941747572815,0.07584951456310679,1.3425364077669901,3.2539441747572817,13281
283,Treutlen County,12840,65.202492211838,31.339563862928348,0.4049844236760125,0.7009345794392523,0.01557632398753894,2.336448598130841,2.9283489096573208,13283
285,Troup County,143026,57.51262008306182,36.74436815683862,0.6949785353711913,2.6191042188133626,0.20415868443499782,2.2247703214800105,5.347279515612546,13285
287,Turner County,18046,56.710628394103956,39.64313421256788,0.7314640363515461,0.8866230743655104,0.3214008644574975,1.7067494181536074,5.275407292474787,13287
289,Twiggs County,15456,56.418219461697724,39.91977225672878,0.5305383022774327,0.4787784679089027,0.03881987577639751,2.613871635610766,2.4974120082815734,13289
291,Union County,55202,95.72116952284337,1.3550233687185247,0.757218941342705,0.7101191985797616,0.02898445708488823,1.4274845114307453,4.206369334444404,13291
293,Upson County,56716,68.49566259961915,28.21778686790324,0.41963467099231255,0.6594259115593484,0.15868537978700895,2.048804570138938,2.877494886804429,13293
295,Walker County,138680,91.35131237381022,4.988462647822325,0.4802422843957312,0.9734640899913469,0.0951831554658206,2.111335448514566,3.1554658205941735,13295
297,Walton County,219584,72.23112795103468,22.640083066161466,0.6475881667152433,2.095781113378024,0.13480034975225882,2.250619352958321,7.741911979014865,13297
299,Ware County,72444,64.71757495444757,30.84589476009055,0.670863011429518,1.1760808348517475,0.14631991607310474,2.4432665231075035,5.758931036386726,13299
301,Warren County,10296,40.87024087024087,55.846930846930846,0.2331002331002331,0.8935508935508936,0.0,2.156177156177156,1.8648018648018647,13301
303,Washington County,39668,43.566602803267116,53.94776646163154,0.2167994353130987,0.5646869012806293,0.010083694665725522,1.6940607038418876,2.6167187657557727,13303
305,Wayne County,64264,74.9502054027138,20.04543757002365,0.6691149010332379,1.7179136063737086,0.11826216855471182,2.499066351300884,6.650690900037345,13305
307,Webster County,4630,55.896328293736495,39.740820734341256,1.42548596112311,0.734341252699784,0.0,2.203023758099352,6.565874730021598,13307
309,Wheeler County,14152,60.669869983041266,36.885245901639344,0.1695873374788016,0.4098360655737705,0.0423968343697004,1.8230638778971169,4.635387224420576,13309
311,White County,59336,94.42159902925711,2.278549278684104,0.633679385196171,0.650532560334367,0.0910071457462586,1.9246326007819874,4.570581097478765,13311
313,Whitfield County,210140,89.48891215380222,4.532216617493099,1.963452936137813,1.938707528314457,0.24745407823355858,1.8292566860188444,38.44674978585705,13313
315,Wilcox County,17808,61.69137466307277,34.95058400718778,0.325696316262354,0.9433962264150944,0.03369272237196766,2.055256064690027,4.076819407008086,13315
317,Wilkes County,19134,56.370858158252325,39.1972405142678,0.3031253266436709,1.1602383192223267,0.06271558482282848,2.9058220967910526,5.2576565276471205,13317
319,Wilkinson County,17334,59.82462212991808,36.74858659282335,0.7499711549555786,0.542286835121726,0.023076035537094725,2.1114572516441674,3.6690896503980617,13319
321,Worth County,40524,67.7919257723818,29.232060013818973,0.3652156746619287,0.7551080840983121,0.08390089823314578,1.7717895568058435,2.803277070378048,13321
